Attack Rate (per 1000),CFR (%),Cases,Date,Deaths,Governorate
11.5,0.4,10997,2017-07-19,48,Aden
11.48,0.7,17561,2017-06-18,120,Amran
11.45,0.5,35030,2017-08-22,175,Taizz
11.442,0.16,74102,2017-08-31,239,Al Hudaydah
11.4115,0.08,13205,2017-10-30,21,Al Jawf
11.4,1.0,25335,2017-06-29,243,Hajjah
11.4,0.5,24279,2017-07-16,119,Dhamar
11.4,0.4,6971,2017-07-05,27,Abyan
11.392999999999999,0.05,10312,2017-12-17,5,Sa'ada
11.390999999999998,0.5,34850,2017-08-21,175,Taizz
11.3585,0.08,13144,2017-10-29,21,Al Jawf
11.350999999999999,0.5,34728,2017-08-20,175,Taizz
11.329,0.7,34725,2017-08-06,245,Ibb
11.315,0.51,34616,2017-08-19,175,Taizz
11.312999999999999,0.16,73267,2017-08-30,238,Al Hudaydah
11.311,0.08,13089,2017-10-28,21,Al Jawf
11.31,0.6,14149,2017-06-18,83,Sana'a
11.3,1.3,7163,2017-07-23,91,Raymah
11.3,0.4,10809,2017-07-17,48,Aden
11.3,0.3,8716,2017-07-05,24,Al Bayda
11.25,0.51,34417,2017-08-18,175,Taizz
11.22,0.9,8535,2017-06-17,77,Al Mahwit
11.204500000000001,0.165,72565,2017-08-29,238,Al Hudaydah
11.2,1.3,7067,2017-07-22,91,Raymah
11.2,0.9,24819,2017-06-28,223,Hajjah
11.2,0.1,36915,2017-07-01,53,Amanat Al Asimah
11.2,0.5,8445,2017-06-23,41,Al Dhale'e
11.184000000000001,0.51,34215,2017-08-17,175,Taizz
11.1755,0.08,12932,2017-10-25,21,Al Jawf
11.105,0.15,11688,2017-08-19,17,Lahj
11.105,0.15,11689,2017-08-20,17,Lahj
11.103,0.15,11686,2017-08-18,17,Lahj
11.1,0.9,24566,2017-06-26,223,Hajjah
11.1,0.2,8522,2017-07-04,21,Al Bayda
11.1,9.0,24580,2017-06-27,223,Hajjah
11.1,0.5,23525,2017-07-15,118,Dhamar
11.1,0.5,10665,2017-07-16,48,Aden
11.092,0.165,71836,2017-08-28,238,Al Hudaydah
11.083,0.52,33908,2017-08-16,175,Taizz
11.025,0.08,12758,2017-10-22,21,Al Jawf
11.017000000000001,0.52,33707,2017-08-15,175,Taizz
11.0,0.1,36240,2017-06-30,53,Amanat Al Asimah
11.0,1.3,6966,2017-07-21,91,Raymah
11.0,0.5,10518,2017-07-15,48,Aden
11.0,0.7,16832,2017-06-17,115,Amran
10.975999999999999,0.085,12701,2017-10-21,21,Al Jawf
10.947000000000001,0.17,70897,2017-08-27,238,Al Hudaydah
10.94,0.6,13690,2017-06-17,78,Sana'a
10.9,0.4,6682,2017-07-04,27,Abyan
10.9,1.3,6879,2017-07-20,91,Raymah
10.9,0.7,33562,2017-08-03,243,Ibb
10.885,0.15,11457,2017-08-17,17,Lahj
10.86,0.5,33236,2017-08-13,174,Taizz
10.812999999999999,0.17,70028,2017-08-26,237,Al Hudaydah
10.8,0.3,8307,2017-07-03,21,Al Bayda
10.8,0.5,10347,2017-07-14,48,Aden
10.8,0.1,35693,2017-06-29,53,Amanat Al Asimah
10.8,0.5,22981,2017-07-14,117,Dhamar
10.741,0.05,9722,2017-11-26,5,Sa'ada
10.728,0.085,12414,2017-10-17,21,Al Jawf
10.7,1.3,6753,2017-07-19,90,Raymah
10.7,0.7,32930,2017-08-01,242,Ibb
10.7,0.5,10209,2017-07-13,48,Aden
10.669,0.15,11230,2017-08-16,17,Lahj
10.612,0.085,12280,2017-10-16,21,Al Jawf
10.6,0.2,35060,2017-06-28,53,Amanat Al Asimah
10.6,0.9,23550,2017-06-25,213,Hajjah
10.6,0.7,32605,2017-07-31,242,Ibb
10.5,0.8,32035,2017-07-30,241,Ibb
10.5,0.5,22223,2017-07-13,116,Dhamar
10.5,0.3,8067,2017-07-02,21,Al Bayda
10.5,0.9,23400,2017-06-24,201,Hajjah
10.5,0.5,10009,2017-07-12,48,Aden
10.5,1.4,6654,2017-07-18,90,Raymah
10.492,0.085,12141,2017-10-14,21,Al Jawf
10.434000000000001,0.15,10982,2017-08-15,17,Lahj
10.412,0.5,31856,2017-08-06,170,Taizz
10.4,0.2,34312,2017-06-27,53,Amanat Al Asimah
10.364,0.09,11993,2017-10-11,21,Al Jawf
10.3,0.4,6314,2017-07-03,27,Abyan
10.3,0.5,31222,2017-08-03,170,Taizz
10.3,0.8,31603,2017-07-29,240,Ibb
10.3,1.3,6514,2017-07-17,86,Raymah
10.3,0.5,9810,2017-07-11,48,Aden
10.299000000000001,0.05,9322,2017-11-19,5,Sa'ada
10.27,0.9,7815,2017-06-14,72,Al Mahwit
10.2335,0.175,68472,2017-08-24,237,Al Hudaydah
10.2205,0.09,11827,2017-10-10,21,Al Jawf
10.2205,0.09,11827,2017-10-09,21,Al Jawf
10.2,0.8,31252,2017-07-28,240,Ibb
10.2,0.3,7866,2017-07-01,21,Al Bayda
10.1635,0.05,7288,2018-02-18,7,Marib
10.160499999999999,0.05,7286,2018-01-28,7,Marib
10.160499999999999,0.05,7286,2018-02-04,7,Marib
10.160499999999999,0.05,7286,2018-02-11,7,Marib
10.158999999999999,0.05,7285,2018-01-14,7,Marib
10.158999999999999,0.05,7285,2018-01-07,7,Marib
10.158999999999999,0.05,7285,2018-01-21,7,Marib
10.148,0.05,7277,2017-12-31,7,Marib
10.1,0.2,33349,2017-06-26,53,Amanat Al Asimah
10.1,0.5,9618,2017-07-10,48,Aden
10.1,0.5,21429,2017-07-12,114,Dhamar
10.1,1.3,6416,2017-07-16,85,Raymah
10.1,0.5,7582,2017-06-21,39,Al Dhale'e
10.1,0.8,30967,2017-07-27,240,Ibb
10.0675,0.175,67362,2017-08-23,237,Al Hudaydah
10.052999999999999,0.09,11633,2017-10-08,21,Al Jawf
10.04,0.9,7634,2017-06-13,70,Al Mahwit
10.0,0.6,30485,2017-08-01,170,Taizz
10.0,0.6,30218,2017-07-31,170,Taizz
9.95,0.2,10475,2017-08-13,17,Lahj
9.943999999999999,0.18,66536,2017-08-22,237,Al Hudaydah
9.9,1.4,6254,2017-07-15,85,Raymah
9.9,0.09,11456,2017-10-05,21,Al Jawf
9.9,0.2,32812,2017-06-25,53,Amanat Al Asimah
9.9,0.8,30389,2017-07-25,240,Ibb
9.9,0.3,7641,2017-06-30,21,Al Bayda
9.9,0.8,30394,2017-07-26,240,Ibb
9.8145,0.09,11357,2017-10-04,21,Al Jawf
9.8,0.2,32455,2017-06-24,53,Amanat Al Asimah
9.8,0.9,21800,2017-06-23,195,Hajjah
9.8,0.4,5976,2017-07-02,25,Abyan
9.8,0.5,20848,2017-07-11,114,Dhamar
9.8,0.6,29716,2017-07-30,170,Taizz
9.8,0.3,7540,2017-06-29,21,Al Bayda
9.7995,0.18,65568,2017-08-21,237,Al Hudaydah
9.77,6.0,12225,2017-06-14,73,Sana'a
9.76,0.7,14937,2017-06-14,112,Amran
9.74,0.095,11271,2017-10-03,21,Al Jawf
9.73,0.9,7405,2017-06-12,70,Al Mahwit
9.7,0.6,29428,2017-07-29,169,Taizz
9.7,1.3,6120,2017-07-14,81,Raymah
9.7,0.8,29723,2017-07-24,236,Ibb
9.658,0.185,64624,2017-08-20,237,Al Hudaydah
9.6305,0.05,6906,2017-12-17,7,Marib
9.618,0.05,6897,2017-11-26,7,Marib
9.6,0.8,29529,2017-07-23,235,Ibb
9.6,0.5,7201,2017-06-20,38,Al Dhale'e
9.6,0.2,31660,2017-06-23,53,Amanat Al Asimah
9.6,0.6,29179,2017-07-28,169,Taizz
9.5725,0.095,11077,2017-10-01,21,Al Jawf
9.5725,0.095,11077,2017-10-02,21,Al Jawf
9.57,0.06,8662,2017-11-08,5,Sa'ada
9.517000000000001,0.185,63681,2017-08-19,237,Al Hudaydah
9.5,1.3,6027,2017-07-13,80,Raymah
9.5,0.8,29260,2017-07-22,234,Ibb
9.5,0.6,28897,2017-07-27,169,Taizz
9.5,0.6,20135,2017-07-10,114,Dhamar
9.5,0.3,7345,2017-06-28,19,Al Bayda
9.479,0.095,10969,2017-09-30,21,Al Jawf
9.476,0.06,8577,2017-11-07,5,Sa'ada
9.46,0.6,11836,2017-06-13,71,Sana'a
9.411,0.095,10890,2017-09-28,21,Al Jawf
9.4,0.3,7210,2017-06-26,19,Al Bayda
9.4,0.5,8948,2017-07-07,48,Aden
9.4,0.3,7210,2017-06-27,19,Al Bayda
9.4,1.3,5964,2017-07-12,80,Raymah
9.4,0.6,28383,2017-07-26,168,Taizz
9.3965,0.19,62873,2017-08-18,237,Al Hudaydah
9.385,0.06,8495,2017-11-06,5,Sa'ada
9.38,0.8,14350,2017-06-13,109,Amran
9.37,1.0,7126,2017-06-10,70,Al Mahwit
9.3115,0.095,10775,2017-09-27,21,Al Jawf
9.301,0.06,8419,2017-11-05,5,Sa'ada
9.3,1.4,5870,2017-07-11,80,Raymah
9.3,0.5,7041,2017-06-19,36,Al Dhale'e
9.3,0.8,28473,2017-07-21,234,Ibb
9.3,0.6,28261,2017-07-25,168,Taizz
9.3,0.8,28470,2017-07-20,234,Ibb
9.294500000000001,0.19,62190,2017-08-17,235,Al Hudaydah
9.2305,0.055,6619,2017-11-19,7,Marib
9.227,0.06,8352,2017-11-04,5,Sa'ada
9.2105,0.1,10658,2017-09-26,21,Al Jawf
9.2105,0.1,10658,2017-09-25,21,Al Jawf
9.2,0.8,28250,2017-07-19,233,Ibb
9.2,0.6,27937,2017-07-24,166,Taizz
9.199,0.19,61550,2017-08-16,235,Al Hudaydah
9.13,0.06,8264,2017-11-03,5,Sa'ada
9.1235,0.19,61046,2017-08-15,235,Al Hudaydah
9.1,1.4,5786,2017-07-10,80,Raymah
9.1,0.6,27638,2017-07-23,164,Taizz
9.1,0.8,27882,2017-07-18,233,Ibb
9.1,0.2,30178,2017-06-21,53,Amanat Al Asimah
9.1,0.3,7034,2017-06-25,19,Al Bayda
9.04,0.8,13828,2017-06-12,106,Amran
9.03,0.5,6802,2017-06-18,36,Al Dhale'e
9.017000000000001,0.095,10434,2017-09-24,20,Al Jawf
9.016,0.095,10433,2017-09-23,20,Al Jawf
9.0,0.8,27454,2017-07-17,231,Ibb
9.0,0.3,6920,2017-06-24,18,Al Bayda
9.0,0.6,27245,2017-07-22,164,Taizz
8.99,0.2,60145,2017-08-13,235,Al Hudaydah
8.927999999999999,0.095,10331,2017-09-22,20,Al Jawf
8.91,0.6,11142,2017-06-12,69,Sana'a
8.9,0.6,18840,2017-07-07,113,Dhamar
8.9,0.5,8519,2017-07-05,46,Aden
8.9,0.5,8519,2017-07-06,46,Aden
8.839500000000001,0.1,10229,2017-09-21,20,Al Jawf
8.802999999999999,0.06,7968,2017-10-30,5,Sa'ada
8.8,0.3,6752,2017-06-23,18,Al Bayda
8.8,0.9,27098,2017-07-16,231,Ibb
8.8,0.2,29229,2017-06-20,52,Amanat Al Asimah
8.7695,0.1,10148,2017-09-20,20,Al Jawf
8.76,0.6,10963,2017-06-10,69,Sana'a
8.712,0.06,7886,2017-10-29,5,Sa'ada
8.7,0.6,26516,2017-07-21,162,Taizz
8.7,0.6,8349,2017-07-04,46,Aden
8.7,0.4,5338,2017-07-01,24,Abyan
8.7,0.9,26676,2017-07-15,230,Ibb
8.7,0.9,26583,2017-07-14,228,Ibb
8.7,1.4,5534,2017-07-07,78,Raymah
8.7,1.4,5517,2017-07-06,78,Raymah
8.6735,0.1,10037,2017-09-19,20,Al Jawf
8.635,0.06,7816,2017-10-28,5,Sa'ada
8.607000000000001,0.1,9960,2017-09-18,20,Al Jawf
8.6,0.6,26220,2017-07-20,162,Taizz
8.59,0.8,13148,2017-06-10,105,Amran
8.559,0.2,57268,2017-08-06,234,Al Hudaydah
8.559,0.2,9009,2017-08-06,17,Lahj
8.509500000000001,0.055,6102,2017-11-08,7,Marib
8.508,0.055,6101,2017-11-07,7,Marib
8.501,0.055,6096,2017-11-06,7,Marib
8.501,0.055,6096,2017-11-05,7,Marib
8.501,0.055,6096,2017-11-04,7,Marib
8.501,0.055,6096,2017-11-03,7,Marib
8.5,0.6,8100,2017-07-03,46,Aden
8.5,1.0,18951,2017-06-21,187,Hajjah
8.5,0.6,18124,2017-07-06,112,Dhamar
8.5,0.9,26137,2017-07-13,227,Ibb
8.5,1.4,5388,2017-07-05,75,Raymah
8.5,0.6,25927,2017-07-19,161,Taizz
8.5,0.6,25664,2017-07-18,160,Taizz
8.4065,0.105,9728,2017-09-17,20,Al Jawf
8.4065,0.105,9728,2017-09-16,20,Al Jawf
8.4,0.9,25723,2017-07-12,227,Ibb
8.4,1.0,18715,2017-06-20,186,Hajjah
8.4,0.2,27825,2017-06-19,51,Amanat Al Asimah
8.4,0.3,6503,2017-06-21,18,Al Bayda
8.329,0.105,9638,2017-09-15,20,Al Jawf
8.3,0.6,7939,2017-07-02,46,Aden
8.3,0.9,25433,2017-07-11,227,Ibb
8.3,0.6,25142,2017-07-17,159,Taizz
8.3,0.2,55409,2017-08-03,232,Al Hudaydah
8.288,0.07,7502,2017-10-25,5,Sa'ada
8.2875,0.06,5943,2017-10-30,7,Marib
8.2425,0.105,9538,2017-09-14,20,Al Jawf
8.2165,0.06,5892,2017-10-29,7,Marib
8.2,0.5,5016,2017-06-30,23,Abyan
8.2,0.6,17404,2017-07-05,112,Dhamar
8.2,0.2,27134,2017-06-18,51,Amanat Al Asimah
8.15,0.2,54486,2017-08-01,231,Al Hudaydah
8.14,1.1,6196,2017-06-07,68,Al Mahwit
8.1395,0.105,9419,2017-09-13,20,Al Jawf
8.107000000000001,0.07,7338,2017-10-22,5,Sa'ada
8.1,0.6,7775,2017-07-01,46,Aden
8.1,0.6,24656,2017-07-16,157,Taizz
8.1,0.9,24834,2017-07-10,225,Ibb
8.094,0.06,5804,2017-10-28,7,Marib
8.05,0.2,53803,2017-07-31,231,Al Hudaydah
8.035,0.11,9298,2017-09-12,20,Al Jawf
8.015,0.07,7255,2017-10-21,5,Sa'ada
8.0,0.6,24303,2017-07-15,157,Taizz
8.0,1.5,5083,2017-07-03,74,Raymah
8.0,1.5,5086,2017-07-04,74,Raymah
7.96,0.5,5999,2017-06-17,31,Al Dhale'e
7.95,0.2,53306,2017-07-30,227,Al Hudaydah
7.9475,0.06,5699,2017-10-25,7,Marib
7.933,0.11,9180,2017-09-11,20,Al Jawf
7.9,0.2,52749,2017-07-29,223,Al Hudaydah
7.9,0.3,6087,2017-06-20,18,Al Bayda
7.9,0.2,26126,2017-06-17,49,Amanat Al Asimah
7.9,1.0,17439,2017-06-19,181,Hajjah
7.9,0.3,6085,2017-06-19,18,Al Bayda
7.9,0.7,16817,2017-07-04,111,Dhamar
7.9,0.6,23870,2017-07-14,155,Taizz
7.85,1.0,17431,2017-06-18,181,Hajjah
7.8485000000000005,0.11,9082,2017-09-10,20,Al Jawf
7.8,0.2,52272,2017-07-28,222,Al Hudaydah
7.8,0.5,4783,2017-06-29,22,Abyan
7.8,1.5,4937,2017-07-02,73,Raymah
7.8,0.6,7507,2017-06-30,46,Aden
7.79,0.065,5586,2017-10-22,7,Marib
7.75,0.2,51776,2017-07-27,222,Al Hudaydah
7.7410000000000005,0.065,5551,2017-10-21,7,Marib
7.74,0.3,5963,2017-06-18,18,Al Bayda
7.74,0.3,5963,2017-06-17,18,Al Bayda
7.729,0.11,8944,2017-09-09,20,Al Jawf
7.7,0.2,8090,2017-08-03,17,Lahj
7.7,0.7,23446,2017-07-13,154,Taizz
7.654,0.07,6976,2017-10-17,5,Sa'ada
7.6135,0.115,8810,2017-09-08,20,Al Jawf
7.6,0.2,50977,2017-07-26,222,Al Hudaydah
7.6,0.6,7315,2017-06-29,46,Aden
7.6,0.7,22905,2017-07-12,150,Taizz
7.6,0.7,16133,2017-07-03,109,Dhamar
7.6,1.5,4829,2017-07-01,71,Raymah
7.567,0.07,6897,2017-10-16,5,Sa'ada
7.515,0.115,8696,2017-09-07,20,Al Jawf
7.504,0.065,5381,2017-10-17,7,Marib
7.5,0.7,22903,2017-07-11,150,Taizz
7.5,0.2,50160,2017-07-25,222,Al Hudaydah
7.5,1.1,16655,2017-06-17,181,Hajjah
7.5,1.0,23129,2017-07-07,225,Ibb
7.5,0.065,5378,2017-10-16,7,Marib
7.416,0.07,6759,2017-10-14,5,Sa'ada
7.406000000000001,0.115,8570,2017-09-06,20,Al Jawf
7.4,0.5,4513,2017-06-28,22,Abyan
7.4,1.0,22737,2017-07-06,223,Ibb
7.4,0.7,22466,2017-07-10,150,Taizz
7.355,0.065,5274,2017-10-14,7,Marib
7.35,0.6,9194,2017-06-07,59,Sana'a
7.35,0.25,49266,2017-07-24,222,Al Hudaydah
7.3,0.7,7007,2017-06-28,46,Aden
7.3,0.7,15443,2017-07-02,109,Dhamar
7.27,0.8,11124,2017-06-07,94,Amran
7.25,1.1,5514,2017-06-04,63,Al Mahwit
7.25,0.25,48436,2017-07-23,221,Al Hudaydah
7.25,0.065,5199,2017-10-11,7,Marib
7.2485,0.12,8388,2017-09-05,20,Al Jawf
7.2,1.0,22124,2017-07-05,220,Ibb
7.2,0.7,21836,2017-07-07,146,Taizz
7.2,1.5,4567,2017-06-30,67,Raymah
7.2,0.2,7605,2017-08-01,17,Lahj
7.17,0.12,8297,2017-09-04,20,Al Jawf
7.15,0.25,47680,2017-07-22,219,Al Hudaydah
7.136,0.07,5117,2017-10-09,7,Marib
7.136,0.07,5117,2017-10-10,7,Marib
7.1339999999999995,0.08,6502,2017-10-11,5,Sa'ada
7.11,0.3,5477,2017-06-14,18,Al Bayda
7.1,0.7,6757,2017-06-27,44,Aden
7.1,0.7,21421,2017-07-06,146,Taizz
7.08,0.2,23436,2017-06-14,47,Amanat Al Asimah
7.060499999999999,0.115,8170,2017-09-03,19,Al Jawf
7.05,0.25,47044,2017-07-21,215,Al Hudaydah
7.0035,0.07,5022,2017-10-08,7,Marib
7.0,0.7,21189,2017-07-05,146,Taizz
7.0,1.0,21306,2017-07-04,220,Ibb
6.968999999999999,0.08,6352,2017-10-10,5,Sa'ada
6.968999999999999,0.08,6352,2017-10-09,5,Sa'ada
6.9014999999999995,0.07,4949,2017-10-05,7,Marib
6.9,0.25,46296,2017-07-20,214,Al Hudaydah
6.9,1.5,4396,2017-06-29,67,Raymah
6.9,0.7,14708,2017-07-01,106,Dhamar
6.85,0.2,22661,2017-06-13,47,Amanat Al Asimah
6.84,0.07,4905,2017-10-04,7,Marib
6.84,0.07,4905,2017-10-03,7,Marib
6.8115,0.12,7882,2017-09-01,19,Al Jawf
6.8115,0.12,7882,2017-09-02,19,Al Jawf
6.81,0.3,5247,2017-06-13,18,Al Bayda
6.8,0.25,45580,2017-07-19,212,Al Hudaydah
6.8,0.2,7124,2017-07-31,17,Lahj
6.8,0.7,20637,2017-07-04,142,Taizz
6.8,0.7,6469,2017-06-26,44,Aden
6.78,0.6,5107,2017-06-14,29,Al Dhale'e
6.7170000000000005,0.08,6122,2017-10-08,5,Sa'ada
6.7,0.5,4086,2017-06-26,22,Abyan
6.7,0.5,4092,2017-06-27,22,Abyan
6.7,0.25,44707,2017-07-18,210,Al Hudaydah
6.7,1.1,20671,2017-07-03,219,Ibb
6.7,0.7,20222,2017-07-03,141,Taizz
6.695,0.075,4801,2017-10-01,7,Marib
6.695,0.075,4801,2017-10-02,7,Marib
6.68,0.6,5030,2017-06-13,29,Al Dhale'e
6.68,0.2,22113,2017-06-12,42,Amanat Al Asimah
6.6655,0.115,7713,2017-08-31,18,Al Jawf
6.6645,0.115,7712,2017-08-30,18,Al Jawf
6.6,0.2,6905,2017-07-29,17,Lahj
6.6,1.6,4202,2017-06-28,66,Raymah
6.6,0.2,6913,2017-07-30,17,Lahj
6.6,0.7,14006,2017-06-30,102,Dhamar
6.595,0.075,4729,2017-09-30,7,Marib
6.595,0.075,4729,2017-09-28,7,Marib
6.576499999999999,0.12,7610,2017-08-29,18,Al Jawf
6.55,0.25,43827,2017-07-17,210,Al Hudaydah
6.55,0.4,5048,2017-06-12,18,Al Bayda
6.52,1.0,14466,2017-06-14,146,Hajjah
6.51,1.0,14453,2017-06-13,146,Hajjah
6.51,0.2,21538,2017-06-10,41,Amanat Al Asimah
6.5,0.7,6205,2017-06-25,42,Aden
6.5,0.6,3953,2017-06-24,22,Abyan
6.5,1.1,19993,2017-07-02,216,Ibb
6.5,0.6,3955,2017-06-25,22,Abyan
6.4985,0.075,4660,2017-09-27,7,Marib
6.468500000000001,0.12,7485,2017-08-28,18,Al Jawf
6.459,0.08,5887,2017-10-05,5,Sa'ada
6.45,0.5,4857,2017-06-12,26,Al Dhale'e
6.41,0.4,4933,2017-06-10,18,Al Bayda
6.4,0.25,42813,2017-07-16,206,Al Hudaydah
6.39,0.7,7992,2017-06-04,56,Sana'a
6.37,0.075,4568,2017-09-25,7,Marib
6.37,0.075,4568,2017-09-26,7,Marib
6.3675,0.12,7368,2017-08-27,18,Al Jawf
6.332999999999999,0.09,5772,2017-10-04,5,Sa'ada
6.3,0.7,13433,2017-06-29,100,Dhamar
6.3,0.7,6048,2017-06-24,41,Aden
6.3,0.7,19079,2017-07-02,134,Taizz
6.3,1.1,19194,2017-07-01,216,Ibb
6.25,0.25,41835,2017-07-15,204,Al Hudaydah
6.24,0.5,4700,2017-06-10,25,Al Dhale'e
6.228,0.125,7207,2017-08-26,18,Al Jawf
6.218999999999999,0.09,5668,2017-10-03,5,Sa'ada
6.21,0.9,9500,2017-06-04,90,Amran
6.2,1.6,3935,2017-06-26,64,Raymah
6.2,1.6,3941,2017-06-27,64,Raymah
6.2,0.6,3762,2017-06-23,21,Abyan
6.2,0.7,18729,2017-07-01,132,Taizz
6.14,1.1,13626,2017-06-12,146,Hajjah
6.14,0.08,4403,2017-09-24,7,Marib
6.138999999999999,0.08,4402,2017-09-23,7,Marib
6.1,0.8,12837,2017-06-28,100,Dhamar
6.1,0.7,5799,2017-06-23,41,Aden
6.1,1.2,18663,2017-06-30,215,Ibb
6.1,1.6,3852,2017-06-24,63,Raymah
6.1,1.6,3856,2017-06-25,63,Raymah
6.1,0.25,40962,2017-07-14,202,Al Hudaydah
6.0954999999999995,0.08,4371,2017-09-22,7,Marib
6.0915,0.08,4368,2017-09-21,7,Marib
6.0885,0.08,4366,2017-09-20,7,Marib
6.0215,0.08,4318,2017-09-19,7,Marib
6.0,0.7,18139,2017-06-30,126,Taizz
6.0,0.25,40159,2017-07-13,200,Al Hudaydah
5.98,1.1,13279,2017-06-10,146,Hajjah
5.9785,0.08,4287,2017-09-18,7,Marib
5.962999999999999,0.09,5435,2017-10-02,5,Sa'ada
5.962999999999999,0.09,5435,2017-10-01,5,Sa'ada
5.9,1.7,3747,2017-06-23,63,Raymah
5.9,0.25,39445,2017-07-12,199,Al Hudaydah
5.898,0.09,5376,2017-09-30,5,Sa'ada
5.875,0.085,4213,2017-09-17,7,Marib
5.875,0.085,4213,2017-09-16,7,Marib
5.829,0.085,4180,2017-09-15,7,Marib
5.8,0.25,38942,2017-07-11,199,Al Hudaydah
5.8,0.7,17636,2017-06-29,126,Taizz
5.8,0.8,12337,2017-06-27,96,Dhamar
5.8,1.2,17889,2017-06-29,207,Ibb
5.7845,0.085,4148,2017-09-14,7,Marib
5.7845,0.085,4148,2017-09-13,7,Marib
5.75,0.25,38566,2017-07-10,199,Al Hudaydah
5.737,0.085,4114,2017-09-12,7,Marib
5.725,0.1,5218,2017-09-28,5,Sa'ada
5.71,0.2,18887,2017-06-07,39,Amanat Al Asimah
5.7,0.7,5470,2017-06-21,40,Aden
5.7,0.7,17265,2017-06-28,123,Taizz
5.635,0.1,5136,2017-09-26,5,Sa'ada
5.635,0.1,5136,2017-09-27,5,Sa'ada
5.6185,0.085,4029,2017-09-11,7,Marib
5.6,0.3,5911,2017-07-26,17,Lahj
5.6,1.2,17135,2017-06-28,206,Ibb
5.6,0.3,5914,2017-07-28,17,Lahj
5.6,0.3,5914,2017-07-27,17,Lahj
5.6,0.7,17042,2017-06-27,121,Taizz
5.58,0.9,4399,2017-05-30,38,Taizz
5.57,0.09,3994,2017-09-10,7,Marib
5.537000000000001,0.1,5047,2017-09-25,5,Sa'ada
5.52,0.3,4250,2017-06-07,14,Al Bayda
5.5,0.7,5272,2017-06-20,39,Aden
5.5,0.8,11742,2017-06-26,94,Dhamar
5.4595,0.09,3915,2017-09-09,7,Marib
5.457999999999999,0.09,3914,2017-09-08,7,Marib
5.457999999999999,0.09,3914,2017-09-07,7,Marib
5.45,0.25,36379,2017-07-07,196,Al Hudaydah
5.4,0.6,3304,2017-06-19,21,Abyan
5.4,1.2,16489,2017-06-26,193,Ibb
5.4,1.2,16662,2017-06-27,197,Ibb
5.4,0.6,3309,2017-06-21,21,Abyan
5.4,0.7,16388,2017-06-26,121,Taizz
5.4,0.6,3305,2017-06-20,21,Abyan
5.397,0.1,4919,2017-09-24,5,Sa'ada
5.394,0.09,3868,2017-09-05,7,Marib
5.394,0.09,3868,2017-09-06,7,Marib
5.3755,0.13,6975,2017-08-24,18,Al Jawf
5.35,0.25,35646,2017-07-06,193,Al Hudaydah
5.3,0.8,5053,2017-06-19,38,Aden
5.3,0.8,11251,2017-06-25,92,Dhamar
5.3,0.8,15995,2017-06-25,120,Taizz
5.3,1.2,16236,2017-06-25,191,Ibb
5.287000000000001,0.1,4819,2017-09-23,5,Sa'ada
5.2545,0.13,6818,2017-08-23,18,Al Jawf
5.22,0.7,3194,2017-06-18,21,Abyan
5.2,0.8,15817,2017-06-24,120,Taizz
5.2,1.8,3306,2017-06-21,59,Raymah
5.1775,0.135,6718,2017-08-22,18,Al Jawf
5.172000000000001,0.11,4714,2017-09-22,5,Sa'ada
5.15,0.25,34579,2017-07-05,189,Al Hudaydah
5.1,1.2,15785,2017-06-24,187,Ibb
5.1,0.8,10894,2017-06-24,92,Dhamar
5.1,0.7,15360,2017-06-23,115,Taizz
5.0835,0.135,6596,2017-08-21,18,Al Jawf
5.065,0.11,4617,2017-09-21,5,Sa'ada
5.06,1.2,11224,2017-06-07,130,Hajjah
5.06,0.7,3094,2017-06-17,21,Abyan
5.051,0.095,3622,2017-09-01,7,Marib
5.051,0.095,3622,2017-09-02,7,Marib
5.051,0.095,3622,2017-09-03,7,Marib
5.051,0.095,3622,2017-09-04,7,Marib
5.048,0.095,3620,2017-08-29,7,Marib
5.048,0.095,3620,2017-08-30,7,Marib
5.048,0.095,3620,2017-08-31,7,Marib
5.0,0.3,33616,2017-07-04,188,Al Hudaydah
5.0,1.8,3199,2017-06-20,58,Raymah
5.0,0.8,10654,2017-06-23,90,Dhamar
4.9910000000000005,0.055,3579,2017-08-28,4,Marib
4.98,0.8,6224,2017-05-30,50,Sana'a
4.98,0.3,3837,2017-06-04,13,Al Bayda
4.9625,0.14,6439,2017-08-20,18,Al Jawf
4.95,0.2,16386,2017-06-04,37,Amanat Al Asimah
4.91,0.8,4699,2017-06-18,37,Aden
4.9,0.3,32778,2017-07-03,186,Al Hudaydah
4.9,1.2,15093,2017-06-23,186,Ibb
4.89,0.14,6345,2017-08-19,18,Al Jawf
4.8,0.7,14513,2017-06-21,108,Taizz
4.8,1.8,3024,2017-06-19,55,Raymah
4.781000000000001,0.11,4358,2017-09-20,5,Sa'ada
4.781000000000001,0.11,4358,2017-09-19,5,Sa'ada
4.7655,0.145,6183,2017-08-18,18,Al Jawf
4.76,1.8,3019,2017-06-18,55,Raymah
4.75,0.3,31889,2017-07-02,184,Al Hudaydah
4.72,1.3,3594,2017-05-27,45,Al Mahwit
4.7,0.7,14113,2017-06-20,102,Taizz
4.6945,0.15,6091,2017-08-17,18,Al Jawf
4.69,0.8,4484,2017-06-17,37,Aden
4.6535,0.06,3337,2017-08-27,4,Marib
4.652,0.06,3336,2017-08-26,4,Marib
4.6385000000000005,0.06,3336,2017-08-22,4,Marib
